Drug_ID,Protein_ID,KIBA_affinity
CHEMBL1969879,Q9NYL2,3.899999872
CHEMBL103667,Q9BWU1,2.301029996
CHEMBL522892,P48729,3.849999899
CHEMBL607707,P36894,4.0
CHEMBL2006674,P11309,3.799999763
CHEMBL2000429,O75582,3.299999496
CHEMBL1970189,O96013,3.699999798
CHEMBL1241484,Q9UBF8,3.662757832
CHEMBL445813,Q15746,4.0
CHEMBL105442,P42685,4.0
CHEMBL1991063,P51451,3.199999125
CHEMBL1996795,O14757,2.700002397
CHEMBL377300,Q96PY6,4.0
CHEMBL1971186,Q9NYL2,3.899999872
CHEMBL1971606,Q9UM73,3.799999763
CHEMBL1241473,P23443,2.200001865
CHEMBL1964777,P36888,3.400000617
CHEMBL1979718,Q96GD4,3.799999763
CHEMBL1972840,P49840,2.500003068
CHEMBL259084,Q9Y5S2,4.0
CHEMBL523586,Q13464,0.301029996
CHEMBL1870106,P51817,1.2999429
CHEMBL1975138,O75116,3.899999872
CHEMBL2005528,P08581,3.500000321
CHEMBL1966279,P11362,3.699999798
CHEMBL1993335,Q7L7X3,3.799999763
CHEMBL2003768,Q8NE63,3.899999872
CHEMBL307152,P17612,3.46686762
CHEMBL2001751,P68400,3.799999763
CHEMBL101253,P09619,1.978620922
CHEMBL1958401,O15264,3.899999872
CHEMBL2003456,P52333,3.199999125
CHEMBL196363,Q00535,4.0
CHEMBL1984162,P11362,0.899820502
CHEMBL2001477,P11309,4.0
CHEMBL1992363,P43405,3.199999125
CHEMBL1997503,P49137,3.899999872
CHEMBL1985153,P17612,3.899999872
CHEMBL1989708,Q9H4B4,3.2500011
CHEMBL1976420,Q13131,3.400000617
CHEMBL2003638,Q8N4C8,2.700002397
CHEMBL1980329,O94806,3.599999814
CHEMBL10,Q9UPZ9,4.0
CHEMBL411903,P31749,3.899999872
CHEMBL1984162,O15264,2.500003068
CHEMBL103667,Q8IVH8,4.0
CHEMBL1979554,Q15303,3.599999814
CHEMBL1983025,Q15303,3.500000321
CHEMBL1971430,P29317,3.500000321
CHEMBL477772,Q9Y6M4,4.0
CHEMBL281957,Q05513,5.477121255
CHEMBL1965495,P17948,2.300008203
CHEMBL1967720,P45984,2.900000965
CHEMBL377300,P06213,4.0
CHEMBL1988437,Q5S007,1.2999429
CHEMBL2006580,P11362,3.699999798
CHEMBL1825138,P07332,1.700011062
CHEMBL2005375,P49841,3.799999763
CHEMBL1977223,Q05513,3.899999872
CHEMBL1971245,Q8IW41,3.199999125
CHEMBL404367,P48730,2.800001828
CHEMBL230011,P49760,1.633468456
CHEMBL1289926,Q9NRP7,4.0
CHEMBL1970290,P48729,3.400000617
CHEMBL2001920,P07333,3.400000617
CHEMBL505896,P11309,4.477121255
CHEMBL288441,P17612,4.0
CHEMBL10,Q96PY6,4.0
CHEMBL1980704,P51957,3.799999763
CHEMBL1994159,Q9HAZ1,3.699999798
CHEMBL1994241,P06493,2.700002397
CHEMBL1973540,P45984,2.099991234
CHEMBL1241943,Q9UBF8,5.0
CHEMBL226471,P06213,3.699999798
CHEMBL1967560,Q05655,3.899999872
CHEMBL1987648,O60674,3.199999125
CHEMBL1979516,O75582,3.299999496
CHEMBL574738,Q9UHD2,3.750000161
CHEMBL255863,P36897,4.0
CHEMBL1241674,P11362,2.755874856
CHEMBL2312645,Q06418,2.716003344
CHEMBL2000832,Q13557,3.0
CHEMBL1721885,Q86Z02,2.986771734
CHEMBL558752,Q9BRS2,4.0
CHEMBL365598,Q05655,1.903089987
CHEMBL1986869,Q96GD4,3.799999763
CHEMBL1971245,P49840,3.899999872
CHEMBL2002723,Q06418,3.100001583
CHEMBL1976134,P06213,3.199999125
CHEMBL1998470,Q9H2X6,2.0
CHEMBL1978166,P35968,0.599883072
CHEMBL130049,Q15139,2.255272505
CHEMBL1230020,P37023,4.0
CHEMBL1997129,Q05513,3.899999872
CHEMBL494089,P07947,4.0
CHEMBL1241241,O00329,1.924279286
CHEMBL1159459,P24723,4.477121255
CHEMBL180022,Q7L7X3,4.0
CHEMBL1982167,P35968,3.899999872
CHEMBL481491,P07948,3.199999125
CHEMBL1987054,P51955,2.500003068
CHEMBL1976376,P50750,3.199999125
CHEMBL340921,P24941,3.299999496
CHEMBL2005375,Q9NWZ3,4.0
CHEMBL1933551,O96013,4.477121255
CHEMBL1993661,P04629,2.099991234
CHEMBL437747,Q13153,3.299999496
CHEMBL1969156,P07949,4.299999931
CHEMBL1967564,Q08881,3.199999125
CHEMBL1979577,P53667,3.199999125
CHEMBL2001584,Q9Y463,3.400000617
CHEMBL2002649,Q9Y4K4,2.200001865
CHEMBL1996390,P51451,3.199999125
CHEMBL223360,P31751,3.949999936
CHEMBL1682345,P06239,3.400000617
CHEMBL2004447,O96013,3.699999798
CHEMBL2004438,Q9NWZ3,4.0
CHEMBL1979093,P43405,3.199999125
CHEMBL1971430,P06493,3.899999872
CHEMBL1988594,Q9Y6M4,3.799999763
CHEMBL608154,P11309,4.0
CHEMBL1996646,P11309,3.299999496
CHEMBL1986328,Q14012,3.799999763
CHEMBL1975534,Q5VT25,4.0
CHEMBL1982711,O95819,1.700011062
CHEMBL1987430,P48729,3.599999814
CHEMBL604087,Q9P289,4.0
CHEMBL411903,Q9HAZ1,2.300008203
CHEMBL1991285,P51957,3.799999763
CHEMBL2001239,P00533,2.400002346
CHEMBL1981047,Q13882,2.600003087
CHEMBL2000832,P36888,3.299999496
CHEMBL1973793,Q9UHD2,3.500000321
CHEMBL1969588,O00444,3.299999496
CHEMBL1992536,P51812,3.899999872
CHEMBL1976220,Q5VT25,4.0
CHEMBL386051,P53671,2.491361694
CHEMBL1966722,P49760,3.0
CHEMBL601719,Q13177,4.0
CHEMBL1965507,Q9H4B4,3.899999872
CHEMBL601719,Q9UEW8,4.0
CHEMBL1980540,O75116,3.899999872
CHEMBL1989957,Q13554,3.899999872
CHEMBL1289926,O60674,3.51851394
CHEMBL1975138,Q14012,3.500000321
CHEMBL335718,Q15139,2.146128036
CHEMBL1976093,Q06187,3.100001583
CHEMBL1908391,Q13976,4.0
CHEMBL402548,O96013,4.0
CHEMBL1986143,P50613,3.599999814
CHEMBL1977346,P51957,3.799999763
CHEMBL572878,Q13873,3.851258349
CHEMBL1980142,O14757,3.899999872
CHEMBL260135,Q16288,3.100001583
CHEMBL1908392,Q6XUX3,4.0
CHEMBL1983195,O00311,2.700002397
CHEMBL461140,P31749,4.0
CHEMBL1984039,Q9H2G2,4.0
CHEMBL97768,P24723,3.698970004
CHEMBL335931,Q02156,1.806179974
CHEMBL1975647,P42679,3.299999496
CHEMBL513846,P11309,2.900000965
CHEMBL370100,P05129,5.121519024
CHEMBL1982957,P53667,2.700002397
CHEMBL1999590,O15264,3.899999872
CHEMBL2005528,O43781,3.699999798
CHEMBL119385,P32298,4.0
CHEMBL1727312,Q13557,3.799999763
CHEMBL1999718,Q13627,3.500000321
CHEMBL1969506,Q13188,3.899999872
CHEMBL1987007,Q9BWU1,5.0
CHEMBL1721885,Q9Y2U5,1.86332286
CHEMBL2001920,Q9Y4K4,3.699999798
CHEMBL1908394,P00519,4.0
CHEMBL523823,P35916,3.799999763
CHEMBL217092,O15530,4.0
CHEMBL2003420,Q12851,3.799999763
CHEMBL1971029,Q15303,3.100001583
CHEMBL1990482,O15075,4.0
CHEMBL1086736,P43405,3.255272505
CHEMBL428690,Q13237,4.0
CHEMBL491473,Q86YV6,4.0
CHEMBL1965836,P51817,0.699837726
CHEMBL1966343,Q96PF2,3.199999125
CHEMBL1964804,P16591,3.199999125
CHEMBL402846,Q16644,4.0
CHEMBL1991728,P36888,3.299999496
CHEMBL1976732,Q13555,3.799999763
CHEMBL371206,Q5VT25,4.0
CHEMBL1996255,P00519,2.700002397
CHEMBL1721885,P51617,1.414973348
CHEMBL1967564,P12931,3.299999496
CHEMBL220057,Q13554,3.599999814
CHEMBL1978567,Q05397,3.799999763
CHEMBL1997275,P08069,3.400000617
CHEMBL1966087,P36888,3.400000617
CHEMBL103055,Q13557,2.892094603
CHEMBL1998829,P42679,3.299999496
CHEMBL8095,P24723,5.0
CHEMBL2000354,P16591,3.199999125
CHEMBL1990583,Q13153,4.0
CHEMBL2005112,Q9HAZ1,2.800001828
CHEMBL2004419,O15530,3.599999814
CHEMBL1996831,Q15303,3.599999814
CHEMBL553,Q9NR20,3.899999872
CHEMBL386051,Q96GD4,4.0
CHEMBL1908397,O94806,2.892094603
CHEMBL1970203,P45984,3.599999814
CHEMBL1964399,P45983,3.400000617
CHEMBL411903,P11362,3.599999814
CHEMBL2007097,P08069,4.799999969
CHEMBL1988608,O15264,3.899999872
CHEMBL507249,P24941,2.770852012
CHEMBL1989957,P31751,3.899999872
CHEMBL249697,P32298,4.0
CHEMBL377383,Q9HAZ1,4.0
CHEMBL316264,P07949,3.100001583
CHEMBL379835,Q05513,3.899999872
CHEMBL1973145,Q8IW41,3.199999125
CHEMBL326282,P49841,3.799999763
CHEMBL1971245,P08069,3.299999496
CHEMBL259084,Q13470,3.380211242
CHEMBL274064,O95819,2.900000965
CHEMBL491473,Q02763,2.146128036
CHEMBL2000335,Q9H3Y6,3.199999125
CHEMBL1789941,Q96BR1,4.0
CHEMBL450786,O60674,2.633468456
CHEMBL525191,O15146,4.0
CHEMBL1986970,Q9UEE5,3.599999814
CHEMBL574738,O94806,3.388045536
CHEMBL1987533,Q9BZL6,4.0
CHEMBL1991063,P30530,2.300008203
CHEMBL1994938,O00311,3.100001583
CHEMBL24828,Q9UK32,3.190105621
CHEMBL1682546,P00519,2.800001828
CHEMBL2006715,P48730,3.500000321
CHEMBL1240703,Q86UX6,4.0
CHEMBL1982361,O43781,3.799999763
CHEMBL1982880,Q9H4B4,3.899999872
CHEMBL1336,P16591,4.0
CHEMBL1972584,Q16288,1.899984563
CHEMBL1992796,Q16644,4.0
CHEMBL31965,O95819,4.0
CHEMBL1972221,Q9BZL6,4.0
CHEMBL1999126,P51812,3.899999872
CHEMBL1986970,Q05655,3.100001583
CHEMBL206783,P22612,4.0
CHEMBL221959,Q5S007,2.927153021
CHEMBL1982413,P45983,3.400000617
CHEMBL1992042,Q06187,3.699999798
CHEMBL1999321,Q9Y243,4.0
CHEMBL1721885,O94921,3.520696343
CHEMBL1994977,Q06418,3.500000321
CHEMBL1993548,P17948,2.600003087
CHEMBL1969049,Q9UEE5,3.599999814
CHEMBL1996048,P50750,3.199999125
CHEMBL572881,Q96D53,4.0
CHEMBL1975128,P06213,3.699999798
CHEMBL1983640,P49336,0.899820502
CHEMBL1972221,P00519,2.800001828
CHEMBL1978371,P50613,3.100001583
CHEMBL95812,P05129,5.021189299
CHEMBL1287853,P53778,4.0
CHEMBL1336,O14578,3.792391689
CHEMBL384304,P20794,1.041392685
CHEMBL2001923,Q9UQM7,3.899999872
CHEMBL1164180,P06239,3.299999496
CHEMBL2031893,P11362,3.0
CHEMBL2000354,P07948,3.199999125
CHEMBL1084546,Q14289,0.778937304
CHEMBL1970104,P43405,1.200029267
CHEMBL1989646,Q5VT25,3.500000321
CHEMBL1979057,P49841,3.699999798
CHEMBL521851,Q9UEE5,4.0
CHEMBL115220,P07948,4.0
CHEMBL1989267,P45983,3.599999814
CHEMBL2006481,P51957,3.799999763
CHEMBL1982465,Q9BZL6,4.0
CHEMBL1967544,P45983,3.500000321
CHEMBL1980144,Q14680,3.199999125
CHEMBL1969537,P00519,1.899984563
CHEMBL1381197,Q14012,3.899999872
CHEMBL1985406,Q96GD4,3.599999814
CHEMBL1991800,O15111,3.599999814
CHEMBL1990288,Q14289,3.199999125
CHEMBL574646,Q96PY6,2.698970004
CHEMBL1721885,P28482,4.0
CHEMBL1967336,O60674,3.400000617
CHEMBL1973540,Q9H3Y6,3.199999125
CHEMBL1991800,P06493,3.899999872
CHEMBL183844,Q5VT25,4.0
CHEMBL101253,Q9NYY3,4.0
CHEMBL1996831,Q13188,3.899999872
CHEMBL1979690,Q02750,2.099991234
CHEMBL2001257,P28482,3.899999872
CHEMBL1980802,Q9NWZ3,4.0
CHEMBL1241684,P00519,4.698970004
CHEMBL1971141,Q13557,3.799999763
CHEMBL2002446,P06493,3.899999872
CHEMBL226471,P36888,3.400000617
CHEMBL1988141,O95819,3.699999798
CHEMBL1995172,Q13153,4.0
CHEMBL143703,P11309,4.899999981
CHEMBL2006276,Q05397,3.199999125
CHEMBL1727312,Q86V86,4.600000032
CHEMBL1242659,P08631,2.935003151
CHEMBL2002992,Q9Y243,3.400000617
CHEMBL1988153,P68400,3.599999814
CHEMBL1998611,Q9H2X6,3.500000321
CHEMBL1980540,P08922,3.299999496
CHEMBL483158,Q05655,3.899999872
CHEMBL1980489,P16591,3.199999125
CHEMBL1970083,Q16620,1.0
CHEMBL1983932,P04629,3.400000617
CHEMBL261849,Q9NY57,4.0
CHEMBL2000354,P35916,3.799999763
CHEMBL1974803,Q96GD4,3.799999763
CHEMBL1992323,O43293,3.100001583
CHEMBL1976240,P04626,3.199999125
CHEMBL1992242,O00444,3.599999814
CHEMBL14762,P53355,4.0
CHEMBL2001641,Q13464,2.900000965
CHEMBL207400,O15530,3.599999814
CHEMBL1448,P00519,5.0
CHEMBL2001920,P30530,3.299999496
CHEMBL81838,P22612,4.397940009
CHEMBL1970203,P15735,3.699999798
CHEMBL1969879,Q13557,3.799999763
CHEMBL2000894,P53350,3.899999872
CHEMBL1993548,Q13976,1.700011062
CHEMBL1978166,Q9H0K1,3.599999814
CHEMBL103667,O43318,2.176091259
CHEMBL1985367,P11362,3.599999814
CHEMBL1964413,Q9NYL2,3.899999872
CHEMBL1970074,O43781,3.799999763
CHEMBL101253,Q5S007,3.700000308
CHEMBL1979176,Q9H3Y6,3.199999125
CHEMBL1241945,P35968,3.184691431
CHEMBL1969049,Q13464,1.400019635
CHEMBL1979357,P36888,3.400000617
CHEMBL1999811,P30530,3.199999125
CHEMBL477772,Q8N4C8,4.0
CHEMBL384304,Q13043,4.0
CHEMBL1983195,Q13153,4.0
CHEMBL2006580,O15264,3.899999872
CHEMBL1964902,Q06187,3.799999763
CHEMBL119385,Q7KZI7,3.949999936
CHEMBL2001920,Q9HBY8,3.299999496
CHEMBL1974328,P17612,2.200001865
CHEMBL1980246,P52333,3.699999798
CHEMBL1988594,O96013,3.699999798
CHEMBL1980896,O43781,3.299999496
CHEMBL1969372,P31751,3.899999872
CHEMBL1966816,Q13557,3.699999798
CHEMBL2005449,Q04771,3.0
CHEMBL440084,P24723,4.0
CHEMBL1975233,Q8NE63,3.899999872
CHEMBL1984500,Q9UHD2,4.799999969
CHEMBL134536,O94806,4.77815125
CHEMBL1982271,Q9H2X6,1.499961866
CHEMBL177780,Q05655,5.0
CHEMBL428690,P35590,4.0
CHEMBL1978562,P51955,3.500000321
CHEMBL2001998,P00519,2.800001828
CHEMBL1983923,Q04759,3.400000617
CHEMBL31965,P32298,4.0
CHEMBL1993243,P48730,3.599999814
CHEMBL230011,P30291,4.0
CHEMBL1976040,Q9UM73,3.500000321
CHEMBL1421,Q05655,4.078771302
CHEMBL1991577,P51812,3.899999872
CHEMBL2007296,P08069,3.299999496
CHEMBL360847,P52333,3.299999496
CHEMBL1991734,P34947,3.0
CHEMBL2004892,Q16620,3.699999798
CHEMBL1995740,P42685,3.400000617
CHEMBL1999718,Q16644,4.0
CHEMBL2004290,P05129,3.899999872
CHEMBL1999484,P08069,2.400002346
CHEMBL539474,O15530,2.400002346
CHEMBL119385,Q9UEW8,4.0
CHEMBL119385,P54764,4.0
CHEMBL363648,Q13882,2.800001828
CHEMBL1987756,P45984,3.599999814
CHEMBL1966279,P51617,3.899999872
CHEMBL1987143,P17948,3.299999496
CHEMBL1996931,P07949,3.100001583
CHEMBL607707,Q9UKE5,1.941830718
CHEMBL2171124,Q02779,2.655138435
CHEMBL2005936,Q13237,1.700011062
CHEMBL522892,Q16288,2.289380902
CHEMBL210963,Q13557,3.799999763
CHEMBL1981047,Q13131,1.200029267
CHEMBL1789941,Q9UPE1,3.51851394
CHEMBL1992937,Q06187,3.799999763
CHEMBL1990590,O95819,3.699999798
CHEMBL2001451,Q06418,3.299999496
CHEMBL1986597,O43781,3.799999763
CHEMBL1668418,P49840,5.0
CHEMBL464552,P08069,0.704479099
CHEMBL518060,P30530,4.167317335
CHEMBL1992125,P36507,2.700002397
CHEMBL1721885,P41743,4.0
CHEMBL1614701,Q15208,4.0
CHEMBL1988608,P53350,3.899999872
CHEMBL1993548,P53350,3.899999872
CHEMBL1984363,Q9H3Y6,3.199999125
CHEMBL450786,P54764,4.0
CHEMBL1997822,P05129,3.899999872
CHEMBL1975500,Q13188,3.899999872
CHEMBL1985074,P31751,3.899999872
CHEMBL1979176,P06241,2.900000965
CHEMBL571040,P28482,4.0
CHEMBL608154,Q9UBE8,4.0
CHEMBL1983932,Q96SB4,3.299999496
CHEMBL1978167,O95819,3.699999798
CHEMBL1336,Q6XUX3,4.0
CHEMBL560813,P51617,3.599999814
CHEMBL1084546,Q96PF2,3.199999125
CHEMBL2002165,P00519,-0.100179498
CHEMBL1241774,P42345,2.800717078
CHEMBL1908391,Q8TDR2,4.0
CHEMBL38380,P24941,3.899999872
CHEMBL1979690,P49841,3.599999814
CHEMBL574738,Q13873,4.0
CHEMBL196363,O14757,3.899999872
CHEMBL1995172,P08581,4.099999858
CHEMBL1991867,Q96GD4,4.699999971
CHEMBL494089,P51957,4.0
CHEMBL1994526,Q05513,3.899999872
CHEMBL1240703,Q9P0L2,3.69019608
CHEMBL1981725,O00311,3.100001583
CHEMBL508928,P27448,3.799999763
CHEMBL1990482,P07333,3.400000617
CHEMBL1242748,P42338,3.269512944
CHEMBL2004692,Q8TDC3,4.0
CHEMBL312170,Q02156,4.397940009
CHEMBL1998585,P52333,3.199999125
CHEMBL608154,P49674,4.0
CHEMBL1287853,Q9BUB5,3.86332286
CHEMBL1976936,P49841,2.0
CHEMBL2007603,Q13464,3.599999814
CHEMBL105442,Q8TBX8,4.0
CHEMBL1945559,P41240,4.0
CHEMBL1996831,Q7L7X3,3.299999496
CHEMBL1242208,P48736,2.222716471
CHEMBL407100,P41743,4.875061263
CHEMBL1970369,Q5VT25,4.0
CHEMBL1970913,O43781,3.799999763
CHEMBL1983111,P23443,2.099991234
CHEMBL1986869,P06493,3.899999872
CHEMBL191003,P21127,2.176091259
CHEMBL1989708,Q5S007,1.800029359
CHEMBL1996649,P04629,2.900000965
CHEMBL2004631,P24941,1.899984563
CHEMBL1981947,Q9Y4K4,3.699999798
CHEMBL2002165,Q13554,3.899999872
CHEMBL513909,P00533,3.196348477
CHEMBL1993781,P06213,3.699999798
CHEMBL249697,Q5VT25,4.0
CHEMBL279405,P05129,4.698970004
CHEMBL494089,P07948,4.0
CHEMBL2004934,P28482,2.900000965
CHEMBL1985311,P27448,3.100001583
CHEMBL1999428,Q00535,4.0
CHEMBL103667,Q96BR1,4.0
CHEMBL1994526,P53667,3.500000321
CHEMBL1999506,Q14164,3.500000321
CHEMBL1908392,O15075,2.73239376
CHEMBL1965507,O95819,1.400019635
CHEMBL504950,Q13153,4.0
CHEMBL1984363,P51812,3.799999763
CHEMBL2071201,P30291,3.447158031
CHEMBL404367,P11362,3.299999496
CHEMBL428690,Q96SB4,4.0
CHEMBL281957,P22612,5.0
CHEMBL191003,Q9Y243,4.0
CHEMBL1977138,Q07912,2.0
CHEMBL1982980,Q9HAZ1,4.0
CHEMBL10,P07947,4.0
CHEMBL1965589,Q96SB4,3.899999872
CHEMBL465465,Q06187,4.477121255
CHEMBL310527,Q04759,5.0
CHEMBL2007592,Q05397,3.199999125
CHEMBL1999931,Q9Y4K4,1.499961866
CHEMBL1972820,P06239,3.400000617
CHEMBL1994693,O43293,3.100001583
CHEMBL191003,O94806,3.461624393
CHEMBL95692,Q13188,3.899999872
CHEMBL1421,Q9BUB5,4.0
CHEMBL1998611,P51817,3.199999125
CHEMBL2003420,P07332,3.299999496
CHEMBL1968130,Q7L7X3,4.799999969
CHEMBL16958,P52333,1.785329835
CHEMBL450786,Q9UHD2,2.986771734
CHEMBL1972584,O95819,3.599999814
CHEMBL261849,P00533,3.765314026
CHEMBL105442,Q04759,4.0
CHEMBL1971017,P24941,2.200001865
CHEMBL1979970,P15735,3.699999798
CHEMBL1979855,Q9HAZ1,4.0
CHEMBL1972584,Q96PF2,3.199999125
CHEMBL371206,P49760,3.0
CHEMBL1976732,P36888,3.400000617
CHEMBL379975,O14965,3.199999125
CHEMBL1986943,P00519,2.800001828
CHEMBL1908395,Q8IVW4,4.0
CHEMBL226403,Q06187,3.100001583
CHEMBL261849,Q15746,4.0
CHEMBL301483,O94806,4.698970004
CHEMBL1908392,Q96D53,4.0
CHEMBL1998545,O14920,3.500000321
CHEMBL1990912,P41743,3.699999798
CHEMBL1964444,Q9NWZ3,4.0
CHEMBL272453,Q16644,4.0
CHEMBL1336,P48736,3.823908741
CHEMBL1996795,Q12851,3.299999496
CHEMBL1996345,Q05397,3.799999763
CHEMBL1998829,Q05397,3.199999125
CHEMBL1985074,Q13153,4.0
CHEMBL1964692,O60674,1.899984563
CHEMBL1272116,P08581,4.0
CHEMBL1972142,P45984,3.100001583
CHEMBL1995811,P45983,2.700002397
CHEMBL1995172,P34947,3.599999814
CHEMBL379975,P06239,3.500000321
CHEMBL296468,Q6DT37,4.0
CHEMBL1421,P54764,0.079181246
CHEMBL1980161,O14757,4.399999925
CHEMBL1999428,Q13131,3.199999125
CHEMBL1999112,O43293,3.100001583
CHEMBL1240703,P57058,4.0
CHEMBL288441,P53355,4.0
CHEMBL1240553,P08631,2.068185862
CHEMBL1982466,Q14012,3.699999798
CHEMBL1984700,P53778,3.799999763
CHEMBL1967336,P49841,1.400019635
CHEMBL1989029,O14965,2.700002397
CHEMBL1996066,Q13627,1.700011062
CHEMBL451964,O15111,3.599999814
CHEMBL1973860,O00444,3.599999814
CHEMBL604712,O96013,4.0
CHEMBL1984548,Q13557,2.0
CHEMBL1968406,Q8N4C8,3.899999872
CHEMBL127277,P11802,3.583198774
CHEMBL1967302,O43781,2.400002346
CHEMBL398951,Q96PF2,3.199999125
CHEMBL2007372,P31751,3.899999872
CHEMBL491473,Q59H18,4.0
CHEMBL101253,Q13043,4.0
CHEMBL1241944,P00519,3.041392685
CHEMBL259084,O94768,0.908485019
CHEMBL592030,Q13976,0.800029359
CHEMBL1991138,P42679,3.299999496
CHEMBL10,P41743,4.013670927
CHEMBL2005899,Q9NWZ3,4.0
CHEMBL2004355,P36888,3.400000617
CHEMBL1978448,P53778,2.500003068
CHEMBL1971430,O15075,4.0
CHEMBL1994040,Q9H3Y6,3.199999125
CHEMBL6246,P36888,4.602059991
CHEMBL1721885,Q9HC98,3.389075625
CHEMBL1999112,Q7KZI7,3.899999872
CHEMBL2006456,P50750,1.200029267
CHEMBL1988692,Q16539,3.599999814
CHEMBL180022,Q9Y6E0,0.812913357
CHEMBL445813,P32298,4.0
CHEMBL428690,Q02779,3.716003344
CHEMBL1908396,P0C1S8,4.0
CHEMBL1288582,Q08881,1.77815125
CHEMBL485556,P11362,3.299999496
CHEMBL1682554,P11309,2.378453624
CHEMBL66031,Q05655,4.698970004
CHEMBL553,Q5S007,3.485910117
CHEMBL117697,P45984,3.599999814
CHEMBL2007479,Q96GD4,3.599999814
CHEMBL2007002,P41743,3.699999798
CHEMBL1976872,P22607,4.299999931
CHEMBL483321,Q9H2G2,4.0
CHEMBL1992371,Q02750,3.500000321
CHEMBL1988594,P11309,4.0
CHEMBL1987073,P17612,3.500000321
CHEMBL1991846,O60674,3.199999125
CHEMBL1976220,Q14680,3.199999125
CHEMBL939,O00238,4.0
CHEMBL601719,P42685,3.462397998
CHEMBL440084,Q9UIK4,4.0
CHEMBL1979554,Q16620,3.699999798
CHEMBL312651,P05771,4.397940009
CHEMBL2002323,Q13131,4.0
CHEMBL1084546,Q9BXA7,3.199999125
CHEMBL1163016,Q96GD4,3.462397998
CHEMBL1986328,P35916,3.799999763
CHEMBL1982924,Q9P1W9,3.199999125
CHEMBL1972125,Q9HAZ1,3.299999496
CHEMBL1980407,P45983,3.100001583
CHEMBL2006765,Q04771,3.599999814
CHEMBL1984206,P12931,3.699999798
CHEMBL1980391,P49760,3.400000617
CHEMBL2002446,Q9P1W9,3.199999125
CHEMBL225519,Q9HCP0,2.400002346
CHEMBL2153264,Q2M2I8,3.176091259
CHEMBL464552,Q8N752,4.0
CHEMBL458997,P00519,3.199999125
CHEMBL461876,O14965,3.199999125
CHEMBL1721885,Q06418,3.380211242
CHEMBL1997822,O14757,3.899999872
CHEMBL1965836,P07948,3.199999125
CHEMBL500292,O94806,4.913813852
CHEMBL1995832,P17612,3.899999872
CHEMBL428690,P07333,3.447158031
CHEMBL199210,Q04759,5.602059991
CHEMBL1287853,P21709,2.86332286
CHEMBL491473,Q9Y5S2,4.0
CHEMBL1908394,Q9NRH2,4.0
CHEMBL226471,Q13555,3.799999763
CHEMBL1994864,Q13237,3.199999125
CHEMBL1974288,P12931,3.299999496
CHEMBL1964687,Q96PF2,3.100001583
CHEMBL1992937,Q9HBH9,3.799999763
CHEMBL1421,Q15831,4.0
CHEMBL1974310,P31749,3.899999872
CHEMBL1958401,P17612,3.599999814
CHEMBL1970903,O75582,-0.100179498
CHEMBL1967094,Q14680,2.300008203
CHEMBL2333365,P53350,4.0
CHEMBL1987910,O00311,3.100001583
CHEMBL2004365,O94806,3.500000321
CHEMBL191003,Q13153,4.0
CHEMBL1994724,P51955,3.500000321
CHEMBL1990635,Q8N4C8,3.899999872
CHEMBL1997025,P48729,3.799999763
CHEMBL465465,P29317,4.477121255
CHEMBL1997340,P06241,2.900000965
CHEMBL1987793,P08581,3.500000321
CHEMBL1908395,P54760,3.431363764
CHEMBL2000354,P78368,2.600003087
CHEMBL2007372,Q13554,3.899999872
CHEMBL340921,O00311,3.100001583
CHEMBL2000832,Q13555,3.400000617
CHEMBL1985206,Q9HAZ1,2.700002397
CHEMBL1999120,P17612,4.699999971
CHEMBL1682346,P28482,3.100001583
CHEMBL1289926,Q9NY57,4.0
CHEMBL249282,O60674,2.900000965
CHEMBL31965,P42336,4.0
CHEMBL1624529,P48729,3.799999763
CHEMBL608154,P57058,4.0
CHEMBL1996931,P51812,3.899999872
CHEMBL1991678,Q9UEE5,3.599999814
CHEMBL1908394,Q13163,4.0
CHEMBL1999120,Q9Y463,4.199999947
CHEMBL1988387,P17948,-0.300162274
CHEMBL1964777,O14757,3.899999872
CHEMBL2005375,O43293,3.100001583
CHEMBL1974803,P27448,3.799999763
CHEMBL1230122,P45984,1.177131072
CHEMBL1978562,Q13627,3.299999496
CHEMBL103667,P54646,4.0
CHEMBL1987679,O75582,3.0
CHEMBL2007592,Q12851,3.799999763
CHEMBL523823,Q9NWZ3,4.0
CHEMBL124660,Q9P286,4.0
CHEMBL1971149,Q13554,3.899999872
CHEMBL1949855,Q02750,4.699999971
CHEMBL1990912,P31749,3.899999872
CHEMBL379601,P35968,4.0
CHEMBL1985092,Q13237,3.199999125
CHEMBL1986943,P11362,3.299999496
CHEMBL1991725,P51617,3.899999872
CHEMBL120185,P12931,4.0
CHEMBL1288582,P09619,3.505149978
CHEMBL296468,P49336,2.689594724
CHEMBL178737,P37173,3.301029996
CHEMBL117697,P08922,3.299999496
CHEMBL445813,Q07002,1.146128036
CHEMBL443962,Q9NWZ3,4.0
CHEMBL1991138,P10721,3.100001583
CHEMBL47243,P05129,5.152288344
CHEMBL1987009,Q9NR20,3.899999872
CHEMBL558752,P0C264,4.0
CHEMBL1969126,Q8N4C8,2.800001828
CHEMBL319068,Q15139,2.544068044
CHEMBL1997335,Q96GD4,3.599999814
CHEMBL1990254,P08922,3.299999496
CHEMBL445813,P43403,4.0
CHEMBL1236107,Q9Y6E0,4.0
CHEMBL2001547,P06213,3.699999798
CHEMBL604712,O14920,4.0
