Drug_ID,Protein_ID,KIBA_affinity,Drug_Cluster_ID,Protein_Cluster_ID
CHEMBL451964,P45984,3.599999814,Cluster_553,Cluster_98
CHEMBL453737,P45984,5.0,Cluster_395,Cluster_98
CHEMBL458997,P45984,1.499961866,Cluster_479,Cluster_98
CHEMBL461139,P45984,2.977723605,Cluster_385,Cluster_98
CHEMBL461140,P45984,2.380211242,Cluster_578,Cluster_98
CHEMBL461876,P45984,2.800001828,Cluster_580,Cluster_98
CHEMBL462120,P45984,3.599999814,Cluster_287,Cluster_98
CHEMBL468280,P45984,3.599999814,Cluster_162,Cluster_98
CHEMBL474432,P45984,3.599999814,Cluster_465,Cluster_98
CHEMBL475251,P45984,1.78604121,Cluster_48,Cluster_98
CHEMBL481491,P45984,3.599999814,Cluster_-1,Cluster_98
CHEMBL482767,P45984,3.299999496,Cluster_612,Cluster_98
CHEMBL483158,P45984,3.599999814,Cluster_-1,Cluster_98
CHEMBL483321,P45984,4.0,Cluster_253,Cluster_98
CHEMBL484390,P45984,3.599999814,Cluster_533,Cluster_98
CHEMBL49120,P45984,2.600003087,Cluster_578,Cluster_98
CHEMBL491473,P45984,3.799999907,Cluster_472,Cluster_98
CHEMBL491758,P45984,2.500003068,Cluster_-1,Cluster_98
CHEMBL494089,P45984,4.0,Cluster_475,Cluster_98
CHEMBL497151,P45984,3.599999814,Cluster_340,Cluster_98
CHEMBL504950,P45984,3.599999814,Cluster_132,Cluster_98
CHEMBL507249,P45984,1.230448921,Cluster_61,Cluster_98
CHEMBL507936,P45984,3.599999814,Cluster_-1,Cluster_98
CHEMBL50894,P45984,3.599999814,Cluster_126,Cluster_98
CHEMBL509032,P45984,2.523580559,Cluster_484,Cluster_98
CHEMBL514499,P45984,3.599999814,Cluster_465,Cluster_98
CHEMBL521851,P45984,3.255272505,Cluster_152,Cluster_98
CHEMBL522892,P45984,3.799999907,Cluster_119,Cluster_98
CHEMBL523823,P45984,3.599999814,Cluster_162,Cluster_98
CHEMBL525191,P45984,4.0,Cluster_323,Cluster_98
CHEMBL526133,P45984,3.599999814,Cluster_610,Cluster_98
CHEMBL539474,P45984,3.599999814,Cluster_214,Cluster_98
CHEMBL546797,P45984,3.599999814,Cluster_610,Cluster_98
CHEMBL550418,P45984,3.599999814,Cluster_46,Cluster_98
CHEMBL553,P45984,3.601029903,Cluster_455,Cluster_98
CHEMBL554,P45984,3.799999907,Cluster_549,Cluster_98
CHEMBL560813,P45984,3.599999814,Cluster_-1,Cluster_98
CHEMBL565612,P45984,3.756077821,Cluster_41,Cluster_98
CHEMBL572881,P45984,4.0,Cluster_-1,Cluster_98
CHEMBL574738,P45984,2.67409392,Cluster_-1,Cluster_98
CHEMBL576982,P45984,4.0,Cluster_570,Cluster_98
CHEMBL590109,P45984,3.363321554,Cluster_495,Cluster_98
CHEMBL592030,P45984,3.299999496,Cluster_495,Cluster_98
CHEMBL601719,P45984,4.0,Cluster_393,Cluster_98
CHEMBL607707,P45984,4.0,Cluster_580,Cluster_98
CHEMBL7064,P45984,1.454684083,Cluster_130,Cluster_98
CHEMBL75680,P45984,3.51851394,Cluster_287,Cluster_98
CHEMBL91829,P45984,4.0,Cluster_141,Cluster_98
CHEMBL95692,P45984,1.300375949,Cluster_286,Cluster_98
CHEMBL97162,P45984,0.698970004,Cluster_286,Cluster_98
CHEMBL10,P45985,4.0,Cluster_284,Cluster_99
CHEMBL101253,P45985,4.0,Cluster_490,Cluster_99
CHEMBL105442,P45985,4.0,Cluster_426,Cluster_99
CHEMBL1173655,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL119385,P45985,4.0,Cluster_419,Cluster_99
CHEMBL1230020,P45985,2.278753601,Cluster_-1,Cluster_99
CHEMBL1240703,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL1241674,P45985,2.908485019,Cluster_181,Cluster_99
CHEMBL124660,P45985,4.0,Cluster_472,Cluster_99
CHEMBL1287853,P45985,3.995635195,Cluster_290,Cluster_99
CHEMBL1289926,P45985,4.0,Cluster_234,Cluster_99
CHEMBL1614701,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL162,P45985,-0.00799149,Cluster_65,Cluster_99
CHEMBL1788116,P45985,4.0,Cluster_254,Cluster_99
CHEMBL1789941,P45985,3.255272505,Cluster_-1,Cluster_99
CHEMBL180022,P45985,4.0,Cluster_236,Cluster_99
CHEMBL1908392,P45985,3.568201724,Cluster_107,Cluster_99
CHEMBL1908393,P45985,4.0,Cluster_395,Cluster_99
CHEMBL1908394,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL1908395,P45985,3.531478917,Cluster_550,Cluster_99
CHEMBL1908396,P45985,4.0,Cluster_388,Cluster_99
CHEMBL1908397,P45985,2.397940009,Cluster_390,Cluster_99
CHEMBL215152,P45985,4.0,Cluster_234,Cluster_99
CHEMBL223360,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL230011,P45985,3.602059991,Cluster_-1,Cluster_99
CHEMBL2333365,P45985,4.0,Cluster_321,Cluster_99
CHEMBL24828,P45985,4.0,Cluster_335,Cluster_99
CHEMBL249697,P45985,4.0,Cluster_543,Cluster_99
CHEMBL259084,P45985,4.0,Cluster_530,Cluster_99
CHEMBL261849,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL278041,P45985,4.0,Cluster_136,Cluster_99
CHEMBL296468,P45985,4.0,Cluster_559,Cluster_99
CHEMBL31965,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL377300,P45985,4.0,Cluster_470,Cluster_99
CHEMBL440084,P45985,4.0,Cluster_284,Cluster_99
CHEMBL460990,P45985,3.477121255,Cluster_453,Cluster_99
CHEMBL475251,P45985,2.301029996,Cluster_48,Cluster_99
CHEMBL483321,P45985,4.0,Cluster_253,Cluster_99
CHEMBL491473,P45985,4.0,Cluster_472,Cluster_99
CHEMBL494089,P45985,4.0,Cluster_475,Cluster_99
CHEMBL507249,P45985,2.963787827,Cluster_61,Cluster_99
CHEMBL509032,P45985,2.176091259,Cluster_484,Cluster_99
CHEMBL521851,P45985,4.0,Cluster_152,Cluster_99
CHEMBL522892,P45985,4.0,Cluster_119,Cluster_99
CHEMBL525191,P45985,4.0,Cluster_323,Cluster_99
CHEMBL553,P45985,4.0,Cluster_455,Cluster_99
CHEMBL554,P45985,4.0,Cluster_549,Cluster_99
CHEMBL572881,P45985,4.0,Cluster_-1,Cluster_99
CHEMBL574738,P45985,3.5,Cluster_-1,Cluster_99
CHEMBL576982,P45985,4.0,Cluster_570,Cluster_99
CHEMBL601719,P45985,4.0,Cluster_393,Cluster_99
CHEMBL607707,P45985,4.0,Cluster_580,Cluster_99
CHEMBL91829,P45985,2.968482949,Cluster_141,Cluster_99
CHEMBL10,P46734,4.0,Cluster_284,Cluster_100
CHEMBL101253,P46734,4.0,Cluster_490,Cluster_100
CHEMBL105442,P46734,4.0,Cluster_426,Cluster_100
CHEMBL106966,P46734,4.477121255,Cluster_562,Cluster_100
CHEMBL1173655,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL119385,P46734,4.0,Cluster_419,Cluster_100
CHEMBL1230020,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL1240703,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL1241674,P46734,1.963787827,Cluster_181,Cluster_100
CHEMBL124660,P46734,4.0,Cluster_472,Cluster_100
CHEMBL1287853,P46734,3.544068044,Cluster_290,Cluster_100
CHEMBL1289926,P46734,4.0,Cluster_234,Cluster_100
CHEMBL1614701,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL162,P46734,0.698970004,Cluster_65,Cluster_100
CHEMBL1789941,P46734,2.672097858,Cluster_-1,Cluster_100
CHEMBL180022,P46734,4.0,Cluster_236,Cluster_100
CHEMBL1908392,P46734,3.322219295,Cluster_107,Cluster_100
CHEMBL1908393,P46734,4.0,Cluster_395,Cluster_100
CHEMBL1908394,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL1908395,P46734,2.556302501,Cluster_550,Cluster_100
CHEMBL1908396,P46734,4.0,Cluster_388,Cluster_100
CHEMBL1908397,P46734,2.176091259,Cluster_390,Cluster_100
CHEMBL215152,P46734,4.0,Cluster_234,Cluster_100
CHEMBL223360,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL230011,P46734,3.819543936,Cluster_-1,Cluster_100
CHEMBL24828,P46734,4.0,Cluster_335,Cluster_100
CHEMBL249697,P46734,4.0,Cluster_543,Cluster_100
CHEMBL259084,P46734,4.0,Cluster_530,Cluster_100
CHEMBL261849,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL278041,P46734,4.0,Cluster_136,Cluster_100
CHEMBL296468,P46734,4.0,Cluster_559,Cluster_100
CHEMBL31965,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL319894,P46734,4.477121255,Cluster_563,Cluster_100
CHEMBL323336,P46734,4.477121255,Cluster_562,Cluster_100
CHEMBL377300,P46734,4.0,Cluster_470,Cluster_100
CHEMBL377383,P46734,3.963787827,Cluster_321,Cluster_100
CHEMBL440084,P46734,4.0,Cluster_284,Cluster_100
CHEMBL475251,P46734,2.0,Cluster_48,Cluster_100
CHEMBL483321,P46734,4.0,Cluster_253,Cluster_100
CHEMBL491473,P46734,4.0,Cluster_472,Cluster_100
CHEMBL494089,P46734,4.0,Cluster_475,Cluster_100
CHEMBL509032,P46734,2.230448921,Cluster_484,Cluster_100
CHEMBL521851,P46734,4.0,Cluster_152,Cluster_100
CHEMBL522892,P46734,4.0,Cluster_119,Cluster_100
CHEMBL525191,P46734,4.0,Cluster_323,Cluster_100
CHEMBL553,P46734,4.0,Cluster_455,Cluster_100
CHEMBL554,P46734,4.0,Cluster_549,Cluster_100
CHEMBL572881,P46734,4.0,Cluster_-1,Cluster_100
CHEMBL574738,P46734,3.67121134,Cluster_-1,Cluster_100
CHEMBL576982,P46734,4.0,Cluster_570,Cluster_100
CHEMBL601719,P46734,3.51851394,Cluster_393,Cluster_100
CHEMBL607707,P46734,4.0,Cluster_580,Cluster_100
CHEMBL91829,P46734,4.0,Cluster_141,Cluster_100
CHEMBL99743,P46734,4.477121255,Cluster_562,Cluster_100
CHEMBL10,P48729,2.187532166,Cluster_284,Cluster_101
CHEMBL101253,P48729,3.849999899,Cluster_490,Cluster_101
CHEMBL101311,P48729,3.599999814,Cluster_577,Cluster_101
CHEMBL103055,P48729,5.0,Cluster_-1,Cluster_101
CHEMBL104264,P48729,4.583198774,Cluster_383,Cluster_101
CHEMBL105442,P48729,4.0,Cluster_426,Cluster_101
CHEMBL1082440,P48729,3.799999763,Cluster_468,Cluster_101
CHEMBL1090356,P48729,3.799999763,Cluster_575,Cluster_101
CHEMBL1164180,P48729,3.599999814,Cluster_107,Cluster_101
CHEMBL1173655,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL117697,P48729,3.899999872,Cluster_432,Cluster_101
CHEMBL1178727,P48729,4.600000032,Cluster_260,Cluster_101
CHEMBL1190711,P48729,3.799999763,Cluster_205,Cluster_101
CHEMBL119385,P48729,3.799999907,Cluster_419,Cluster_101
CHEMBL120077,P48729,3.857332496,Cluster_154,Cluster_101
CHEMBL1230020,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL1234833,P48729,3.017033339,Cluster_-1,Cluster_101
CHEMBL1240703,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL1241473,P48729,2.900000965,Cluster_48,Cluster_101
CHEMBL1241674,P48729,2.556302501,Cluster_181,Cluster_101
CHEMBL124660,P48729,3.799999907,Cluster_472,Cluster_101
CHEMBL127898,P48729,3.799999763,Cluster_396,Cluster_101
CHEMBL1287853,P48729,4.0,Cluster_290,Cluster_101
CHEMBL1289926,P48729,4.0,Cluster_234,Cluster_101
CHEMBL1290072,P48729,6.0,Cluster_433,Cluster_101
CHEMBL1375418,P48729,3.799999763,Cluster_409,Cluster_101
CHEMBL1421720,P48729,2.800001828,Cluster_589,Cluster_101
CHEMBL1461728,P48729,3.799999763,Cluster_527,Cluster_101
CHEMBL1516890,P48729,3.199999125,Cluster_-1,Cluster_101
CHEMBL1614701,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL1614705,P48729,3.599999814,Cluster_439,Cluster_101
CHEMBL162,P48729,2.756171106,Cluster_65,Cluster_101
CHEMBL1624529,P48729,3.799999763,Cluster_579,Cluster_101
CHEMBL1682540,P48729,3.699999798,Cluster_610,Cluster_101
CHEMBL1682552,P48729,3.400000617,Cluster_-1,Cluster_101
CHEMBL1682553,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1727312,P48729,3.799999763,Cluster_173,Cluster_101
CHEMBL17370,P48729,2.700002397,Cluster_136,Cluster_101
CHEMBL175225,P48729,4.51851394,Cluster_130,Cluster_101
CHEMBL177688,P48729,4.0,Cluster_462,Cluster_101
CHEMBL1789941,P48729,3.255272505,Cluster_-1,Cluster_101
CHEMBL180022,P48729,4.0,Cluster_236,Cluster_101
CHEMBL183844,P48729,3.799999763,Cluster_405,Cluster_101
CHEMBL184847,P48729,3.799999763,Cluster_405,Cluster_101
CHEMBL185569,P48729,3.799999763,Cluster_405,Cluster_101
CHEMBL1870106,P48729,3.599999814,Cluster_475,Cluster_101
CHEMBL1879463,P48729,3.599999814,Cluster_281,Cluster_101
CHEMBL188386,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL188502,P48729,4.0,Cluster_462,Cluster_101
CHEMBL1908392,P48729,4.0,Cluster_107,Cluster_101
CHEMBL1908393,P48729,4.0,Cluster_395,Cluster_101
CHEMBL1908394,P48729,4.0,Cluster_-1,Cluster_101
CHEMBL1908395,P48729,4.0,Cluster_550,Cluster_101
CHEMBL1908396,P48729,4.0,Cluster_388,Cluster_101
CHEMBL1908397,P48729,3.079181246,Cluster_390,Cluster_101
CHEMBL190984,P48729,4.0,Cluster_269,Cluster_101
CHEMBL191336,P48729,3.484299839,Cluster_490,Cluster_101
CHEMBL1929238,P48729,4.477121255,Cluster_123,Cluster_101
CHEMBL1945559,P48729,2.51851394,Cluster_579,Cluster_101
CHEMBL1949855,P48729,4.0,Cluster_516,Cluster_101
CHEMBL196363,P48729,3.799999763,Cluster_520,Cluster_101
CHEMBL1964290,P48729,2.0,Cluster_522,Cluster_101
CHEMBL1964413,P48729,3.799999763,Cluster_552,Cluster_101
CHEMBL1964441,P48729,3.599999814,Cluster_188,Cluster_101
CHEMBL1964444,P48729,3.699999798,Cluster_469,Cluster_101
CHEMBL1964644,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1964687,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1964692,P48729,3.100001583,Cluster_189,Cluster_101
CHEMBL1964777,P48729,3.699999798,Cluster_304,Cluster_101
CHEMBL1964804,P48729,3.799999763,Cluster_424,Cluster_101
CHEMBL1964902,P48729,3.599999814,Cluster_449,Cluster_101
CHEMBL1964948,P48729,3.599999814,Cluster_531,Cluster_101
CHEMBL1965131,P48729,3.799999763,Cluster_489,Cluster_101
CHEMBL1965170,P48729,3.599999814,Cluster_386,Cluster_101
CHEMBL1965387,P48729,3.599999814,Cluster_221,Cluster_101
CHEMBL1965423,P48729,3.799999763,Cluster_112,Cluster_101
CHEMBL1965570,P48729,3.500000321,Cluster_133,Cluster_101
CHEMBL1965589,P48729,2.900000965,Cluster_199,Cluster_101
CHEMBL1965631,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1965660,P48729,0.899820502,Cluster_357,Cluster_101
CHEMBL1965836,P48729,2.800001828,Cluster_255,Cluster_101
CHEMBL1965988,P48729,3.799999763,Cluster_518,Cluster_101
CHEMBL1966035,P48729,3.799999763,Cluster_164,Cluster_101
CHEMBL1966087,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1966175,P48729,3.599999814,Cluster_89,Cluster_101
CHEMBL1966343,P48729,3.799999763,Cluster_458,Cluster_101
CHEMBL1966425,P48729,3.100001583,Cluster_250,Cluster_101
CHEMBL1966514,P48729,3.199999125,Cluster_133,Cluster_101
CHEMBL1966628,P48729,1.700011062,Cluster_-1,Cluster_101
CHEMBL1966703,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1966722,P48729,3.799999763,Cluster_604,Cluster_101
CHEMBL1966808,P48729,3.799999763,Cluster_339,Cluster_101
CHEMBL1967094,P48729,3.799999763,Cluster_587,Cluster_101
CHEMBL1967116,P48729,3.799999763,Cluster_428,Cluster_101
CHEMBL1967252,P48729,3.899999872,Cluster_-1,Cluster_101
CHEMBL1967302,P48729,3.799999763,Cluster_501,Cluster_101
CHEMBL1967513,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1967531,P48729,2.900000965,Cluster_324,Cluster_101
CHEMBL1967538,P48729,4.699999971,Cluster_-1,Cluster_101
CHEMBL1967544,P48729,3.799999763,Cluster_601,Cluster_101
CHEMBL1967560,P48729,3.799999763,Cluster_389,Cluster_101
CHEMBL1967564,P48729,3.799999763,Cluster_148,Cluster_101
CHEMBL1967720,P48729,3.599999814,Cluster_532,Cluster_101
CHEMBL1967878,P48729,3.599999814,Cluster_382,Cluster_101
CHEMBL1967887,P48729,3.500000321,Cluster_564,Cluster_101
CHEMBL1967992,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1967998,P48729,3.400000617,Cluster_191,Cluster_101
CHEMBL1968127,P48729,3.199999125,Cluster_454,Cluster_101
CHEMBL1968130,P48729,4.099999858,Cluster_371,Cluster_101
CHEMBL1968380,P48729,3.799999763,Cluster_389,Cluster_101
CHEMBL1968705,P48729,3.699999798,Cluster_-1,Cluster_101
CHEMBL1968791,P48729,3.799999763,Cluster_335,Cluster_101
CHEMBL1968868,P48729,3.0,Cluster_455,Cluster_101
CHEMBL1968926,P48729,3.799999763,Cluster_409,Cluster_101
CHEMBL1968930,P48729,3.0,Cluster_482,Cluster_101
CHEMBL1969049,P48729,3.799999763,Cluster_280,Cluster_101
CHEMBL1969126,P48729,3.799999763,Cluster_112,Cluster_101
CHEMBL1969156,P48729,3.0,Cluster_52,Cluster_101
CHEMBL1969190,P48729,3.799999763,Cluster_548,Cluster_101
CHEMBL1969301,P48729,3.299999496,Cluster_533,Cluster_101
CHEMBL1969502,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1969523,P48729,3.799999763,Cluster_342,Cluster_101
CHEMBL1969537,P48729,3.799999763,Cluster_340,Cluster_101
CHEMBL1969588,P48729,2.300008203,Cluster_151,Cluster_101
CHEMBL1969735,P48729,3.299999496,Cluster_454,Cluster_101
CHEMBL1969843,P48729,3.799999763,Cluster_115,Cluster_101
CHEMBL1969879,P48729,3.799999763,Cluster_89,Cluster_101
CHEMBL1969942,P48729,3.599999814,Cluster_527,Cluster_101
CHEMBL1970104,P48729,3.100001583,Cluster_366,Cluster_101
CHEMBL1970142,P48729,3.799999763,Cluster_514,Cluster_101
CHEMBL1970203,P48729,3.799999763,Cluster_57,Cluster_101
CHEMBL1970217,P48729,3.799999763,Cluster_280,Cluster_101
CHEMBL1970290,P48729,3.400000617,Cluster_557,Cluster_101
CHEMBL1970314,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1970317,P48729,3.599999814,Cluster_203,Cluster_101
CHEMBL1970352,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1970369,P48729,3.799999763,Cluster_225,Cluster_101
CHEMBL1970522,P48729,3.799999763,Cluster_59,Cluster_101
CHEMBL1970709,P48729,3.799999763,Cluster_611,Cluster_101
CHEMBL1970806,P48729,3.799999763,Cluster_339,Cluster_101
CHEMBL1970913,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1971021,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1971029,P48729,3.799999763,Cluster_549,Cluster_101
CHEMBL1971132,P48729,3.599999814,Cluster_202,Cluster_101
CHEMBL1971141,P48729,3.799999763,Cluster_520,Cluster_101
CHEMBL1971149,P48729,3.699999798,Cluster_-1,Cluster_101
CHEMBL1971186,P48729,2.099991234,Cluster_468,Cluster_101
CHEMBL1971223,P48729,3.599999814,Cluster_531,Cluster_101
CHEMBL1971289,P48729,3.299999496,Cluster_51,Cluster_101
CHEMBL1971519,P48729,3.899999872,Cluster_564,Cluster_101
CHEMBL1971534,P48729,3.199999125,Cluster_330,Cluster_101
CHEMBL1971606,P48729,3.599999814,Cluster_280,Cluster_101
CHEMBL1971649,P48729,3.799999763,Cluster_106,Cluster_101
CHEMBL1971694,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1971943,P48729,3.500000321,Cluster_221,Cluster_101
CHEMBL1972142,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1972183,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1972220,P48729,3.599999814,Cluster_133,Cluster_101
CHEMBL1972258,P48729,3.799999763,Cluster_14,Cluster_101
CHEMBL1972276,P48729,3.799999763,Cluster_458,Cluster_101
CHEMBL1972290,P48729,2.600003087,Cluster_114,Cluster_101
CHEMBL1972339,P48729,2.500003068,Cluster_220,Cluster_101
CHEMBL1972355,P48729,3.199999125,Cluster_422,Cluster_101
CHEMBL1972489,P48729,3.799999763,Cluster_527,Cluster_101
CHEMBL1972568,P48729,3.799999763,Cluster_14,Cluster_101
CHEMBL1972576,P48729,3.799999763,Cluster_372,Cluster_101
CHEMBL1972584,P48729,3.500000321,Cluster_122,Cluster_101
CHEMBL1972659,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1972820,P48729,3.799999763,Cluster_298,Cluster_101
CHEMBL1972934,P48729,3.899999872,Cluster_-1,Cluster_101
CHEMBL1972937,P48729,3.799999763,Cluster_59,Cluster_101
CHEMBL1972988,P48729,3.599999814,Cluster_113,Cluster_101
CHEMBL1973016,P48729,3.599999814,Cluster_424,Cluster_101
CHEMBL1973098,P48729,3.799999763,Cluster_60,Cluster_101
CHEMBL1973138,P48729,3.599999814,Cluster_533,Cluster_101
CHEMBL1973145,P48729,3.799999763,Cluster_518,Cluster_101
CHEMBL1973348,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1973359,P48729,2.099991234,Cluster_345,Cluster_101
CHEMBL1973483,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1973516,P48729,3.599999814,Cluster_153,Cluster_101
CHEMBL1973720,P48729,1.200029267,Cluster_61,Cluster_101
CHEMBL1973793,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1973808,P48729,3.799999763,Cluster_527,Cluster_101
CHEMBL1973937,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1973961,P48729,3.599999814,Cluster_290,Cluster_101
CHEMBL1974157,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1974254,P48729,3.799999763,Cluster_429,Cluster_101
CHEMBL1974310,P48729,3.199999125,Cluster_346,Cluster_101
CHEMBL1974328,P48729,3.0,Cluster_303,Cluster_101
CHEMBL1974416,P48729,3.799999763,Cluster_318,Cluster_101
CHEMBL1974574,P48729,3.400000617,Cluster_469,Cluster_101
CHEMBL1974664,P48729,3.799999763,Cluster_522,Cluster_101
CHEMBL1974702,P48729,3.799999763,Cluster_326,Cluster_101
CHEMBL1974803,P48729,3.799999763,Cluster_399,Cluster_101
CHEMBL1974870,P48729,2.099991234,Cluster_255,Cluster_101
CHEMBL1974998,P48729,3.599999814,Cluster_533,Cluster_101
CHEMBL1975121,P48729,3.699999788,Cluster_269,Cluster_101
CHEMBL1975138,P48729,3.799999763,Cluster_604,Cluster_101
CHEMBL1975208,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1975212,P48729,2.400002346,Cluster_52,Cluster_101
CHEMBL1975233,P48729,3.799999763,Cluster_446,Cluster_101
CHEMBL1975357,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1975490,P48729,2.400002346,Cluster_250,Cluster_101
CHEMBL1975500,P48729,3.799999763,Cluster_46,Cluster_101
CHEMBL1975534,P48729,3.199999125,Cluster_160,Cluster_101
CHEMBL1975903,P48729,3.599999814,Cluster_401,Cluster_101
CHEMBL1975921,P48729,3.799999763,Cluster_516,Cluster_101
CHEMBL1975923,P48729,3.299999496,Cluster_480,Cluster_101
CHEMBL1975927,P48729,3.599999814,Cluster_49,Cluster_101
CHEMBL1976040,P48729,3.599999814,Cluster_513,Cluster_101
CHEMBL1976090,P48729,3.0,Cluster_360,Cluster_101
CHEMBL1976093,P48729,3.599999814,Cluster_454,Cluster_101
CHEMBL1976134,P48729,3.799999763,Cluster_610,Cluster_101
CHEMBL1976196,P48729,3.599999814,Cluster_587,Cluster_101
CHEMBL1976220,P48729,3.699999798,Cluster_324,Cluster_101
CHEMBL1976240,P48729,3.799999763,Cluster_269,Cluster_101
CHEMBL1976420,P48729,3.699999798,Cluster_287,Cluster_101
CHEMBL1976455,P48729,3.599999814,Cluster_614,Cluster_101
CHEMBL1976872,P48729,4.500000047,Cluster_330,Cluster_101
CHEMBL1976936,P48729,3.599999814,Cluster_61,Cluster_101
CHEMBL1977128,P48729,3.100001583,Cluster_456,Cluster_101
CHEMBL1977134,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1977138,P48729,3.0,Cluster_-1,Cluster_101
CHEMBL1977148,P48729,3.799999763,Cluster_429,Cluster_101
CHEMBL1977223,P48729,3.299999496,Cluster_148,Cluster_101
CHEMBL1977346,P48729,3.500000321,Cluster_173,Cluster_101
CHEMBL1977374,P48729,3.799999763,Cluster_134,Cluster_101
CHEMBL1977604,P48729,3.799999763,Cluster_116,Cluster_101
CHEMBL1977634,P48729,3.599999814,Cluster_449,Cluster_101
CHEMBL1977681,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1977749,P48729,3.599999814,Cluster_341,Cluster_101
CHEMBL1977814,P48729,3.599999814,Cluster_513,Cluster_101
CHEMBL1977931,P48729,4.699999971,Cluster_460,Cluster_101
CHEMBL1978014,P48729,3.799999763,Cluster_101,Cluster_101
CHEMBL1978099,P48729,3.799999763,Cluster_597,Cluster_101
CHEMBL1978195,P48729,2.600003087,Cluster_346,Cluster_101
CHEMBL1978200,P48729,2.600003087,Cluster_199,Cluster_101
CHEMBL1978271,P48729,3.599999814,Cluster_451,Cluster_101
CHEMBL1978371,P48729,3.599999814,Cluster_-1,Cluster_101
CHEMBL1978448,P48729,3.699999798,Cluster_-1,Cluster_101
CHEMBL1979057,P48729,3.799999763,Cluster_155,Cluster_101
CHEMBL1979093,P48729,3.799999763,Cluster_548,Cluster_101
CHEMBL1979252,P48729,3.799999763,Cluster_171,Cluster_101
CHEMBL1979357,P48729,3.799999763,Cluster_-1,Cluster_101
CHEMBL1979516,P48729,3.799999763,Cluster_76,Cluster_101
CHEMBL1979577,P48729,3.799999763,Cluster_561,Cluster_101
CHEMBL1979690,P48729,3.599999814,Cluster_191,Cluster_101
CHEMBL1979773,P48729,3.599999814,Cluster_558,Cluster_101
CHEMBL1979855,P48729,3.799999763,Cluster_451,Cluster_101
CHEMBL1979883,P48729,3.799999763,Cluster_561,Cluster_101
CHEMBL1979970,P48729,3.799999763,Cluster_148,Cluster_101
CHEMBL1980144,P48729,3.799999763,Cluster_520,Cluster_101
CHEMBL1980163,P48729,3.799999763,Cluster_490,Cluster_101
CHEMBL1980167,P48729,3.599999814,Cluster_557,Cluster_101
CHEMBL1980178,P48729,3.299999496,Cluster_225,Cluster_101
CHEMBL1980246,P48729,3.599999814,Cluster_259,Cluster_101
CHEMBL1980253,P48729,2.600003087,Cluster_151,Cluster_101
CHEMBL1980297,P48729,3.599999814,Cluster_133,Cluster_101
CHEMBL1980329,P48729,3.599999814,Cluster_-1,Cluster_101
